,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count,category_days,humidity_category,Frequency_Group
11441,2012-04-26,summer,2012,april,22,0,thursday,clear,0.52,0.5,83.0,0.1642,20,163,183,weekdays,terlalu lembab,Sangat Tinggi
11442,2012-04-26,summer,2012,april,23,0,thursday,clear,0.5,0.4848,88.0,0.1642,6,106,112,weekdays,terlalu lembab,Sangat Tinggi
11443,2012-04-27,summer,2012,april,0,0,friday,clear,0.54,0.5152,68.0,0.5522,12,61,73,weekdays,terlalu lembab,Tinggi
11444,2012-04-27,summer,2012,april,1,0,friday,clear,0.5,0.4848,59.0,0.4478,3,32,35,weekdays,ideal,Sedang
11445,2012-04-27,summer,2012,april,2,0,friday,clear,0.48,0.4697,59.0,0.4179,4,18,22,weekdays,ideal,Sedang
11446,2012-04-27,summer,2012,april,3,0,friday,clear,0.44,0.4394,47.0,0.4925,1,2,3,weekdays,ideal,Rendah
11447,2012-04-27,summer,2012,april,4,0,friday,clear,0.42,0.4242,44.0,0.2537,0,6,6,weekdays,terlalu kering,Rendah
11448,2012-04-27,summer,2012,april,5,0,friday,clear,0.42,0.4242,44.0,0.3582,0,19,19,weekdays,terlalu kering,Sedang
11449,2012-04-27,summer,2012,april,6,0,friday,clear,0.4,0.4091,43.0,0.2537,5,115,120,weekdays,terlalu kering,Sangat Tinggi
11450,2012-04-27,summer,2012,april,7,0,friday,clear,0.38,0.3939,50.0,0.2836,10,305,315,weekdays,ideal,Sangat Tinggi
11451,2012-04-27,summer,2012,april,8,0,friday,clear,0.4,0.4091,50.0,0.0,17,575,592,weekdays,ideal,Sangat Tinggi
11452,2012-04-27,summer,2012,april,9,0,friday,clear,0.42,0.4242,44.0,0.4925,42,292,334,weekdays,terlalu kering,Sangat Tinggi
11453,2012-04-27,summer,2012,april,10,0,friday,clear,0.44,0.4394,38.0,0.4179,64,172,236,weekdays,terlalu kering,Sangat Tinggi
11454,2012-04-27,summer,2012,april,11,0,friday,clear,0.44,0.4394,38.0,0.3284,47,186,233,weekdays,terlalu kering,Sangat Tinggi
11455,2012-04-27,summer,2012,april,12,0,friday,clear,0.46,0.4545,36.0,0.3582,63,244,307,weekdays,terlalu kering,Sangat Tinggi
11456,2012-04-27,summer,2012,april,13,0,friday,clear,0.46,0.4545,33.0,0.3881,94,212,306,weekdays,terlalu kering,Sangat Tinggi
11457,2012-04-27,summer,2012,april,14,0,friday,clear,0.46,0.4545,33.0,0.3284,94,206,300,weekdays,terlalu kering,Sangat Tinggi
11458,2012-04-27,summer,2012,april,15,0,friday,clear,0.52,0.5,28.999999999999996,0.4925,101,223,324,weekdays,terlalu kering,Sangat Tinggi
11459,2012-04-27,summer,2012,april,16,0,friday,clear,0.52,0.5,28.999999999999996,0.2537,105,335,440,weekdays,terlalu kering,Sangat Tinggi
11460,2012-04-27,summer,2012,april,17,0,friday,clear,0.54,0.5152,24.0,0.3881,89,613,702,weekdays,terlalu kering,Sangat Tinggi
11461,2012-04-27,summer,2012,april,18,0,friday,clear,0.52,0.5,25.0,0.3582,94,560,654,weekdays,terlalu kering,Sangat Tinggi
11462,2012-04-27,summer,2012,april,19,0,friday,clear,0.5,0.4848,27.0,0.3881,62,379,441,weekdays,terlalu kering,Sangat Tinggi
11463,2012-04-27,summer,2012,april,20,0,friday,clear,0.46,0.4545,31.0,0.2836,49,240,289,weekdays,terlalu kering,Sangat Tinggi
11464,2012-04-27,summer,2012,april,21,0,friday,clear,0.44,0.4394,33.0,0.2985,23,185,208,weekdays,terlalu kering,Sangat Tinggi
11465,2012-04-27,summer,2012,april,22,0,friday,clear,0.42,0.4242,38.0,0.2537,24,134,158,weekdays,terlalu kering,Sangat Tinggi
11466,2012-04-27,summer,2012,april,23,0,friday,clear,0.4,0.4091,40.0,0.2537,11,105,116,weekdays,terlalu kering,Sangat Tinggi
11467,2012-04-28,summer,2012,april,0,0,saturday,clear,0.38,0.3939,43.0,0.1642,4,99,103,weekend,terlalu kering,Sangat Tinggi
11468,2012-04-28,summer,2012,april,1,0,saturday,clear,0.36,0.3333,50.0,0.2985,7,60,67,weekend,ideal,Tinggi
11469,2012-04-28,summer,2012,april,2,0,saturday,clear,0.36,0.3485,43.0,0.1642,8,49,57,weekend,terlalu kering,Tinggi
11470,2012-04-28,summer,2012,april,3,0,saturday,clear,0.34,0.3182,49.0,0.2239,3,23,26,weekend,ideal,Sedang
11471,2012-04-28,summer,2012,april,4,0,saturday,clear,0.34,0.3333,49.0,0.1642,0,2,2,weekend,ideal,Rendah
11472,2012-04-28,summer,2012,april,5,0,saturday,clear,0.34,0.3333,46.0,0.1343,2,3,5,weekend,ideal,Rendah
11473,2012-04-28,summer,2012,april,6,0,saturday,clear,0.34,0.3333,49.0,0.194,10,18,28,weekend,ideal,Sedang
11474,2012-04-28,summer,2012,april,7,0,saturday,clear,0.34,0.3333,49.0,0.1642,10,45,55,weekend,ideal,Tinggi
11475,2012-04-28,summer,2012,april,8,0,saturday,clear,0.38,0.3939,40.0,0.1343,24,134,158,weekend,terlalu kering,Sangat Tinggi
11476,2012-04-28,summer,2012,april,9,0,saturday,cloudy,0.38,0.3939,37.0,0.0,45,169,214,weekend,terlalu kering,Sangat Tinggi
11477,2012-04-28,summer,2012,april,10,0,saturday,cloudy,0.38,0.3939,40.0,0.1642,60,231,291,weekend,terlalu kering,Sangat Tinggi
11478,2012-04-28,summer,2012,april,11,0,saturday,cloudy,0.38,0.3939,40.0,0.1045,96,262,358,weekend,terlalu kering,Sangat Tinggi
11479,2012-04-28,summer,2012,april,12,0,saturday,cloudy,0.38,0.3939,43.0,0.0,105,276,381,weekend,terlalu kering,Sangat Tinggi
11480,2012-04-28,summer,2012,april,13,0,saturday,cloudy,0.4,0.4091,37.0,0.0,120,269,389,weekend,terlalu kering,Sangat Tinggi
11481,2012-04-28,summer,2012,april,14,0,saturday,clear,0.42,0.4242,38.0,0.1045,147,293,440,weekend,terlalu kering,Sangat Tinggi
11482,2012-04-28,summer,2012,april,15,0,saturday,clear,0.42,0.4242,41.0,0.2239,148,260,408,weekend,terlalu kering,Sangat Tinggi
11483,2012-04-28,summer,2012,april,16,0,saturday,cloudy,0.44,0.4394,38.0,0.194,132,244,376,weekend,terlalu kering,Sangat Tinggi
11484,2012-04-28,summer,2012,april,17,0,saturday,cloudy,0.42,0.4242,41.0,0.1343,98,224,322,weekend,terlalu kering,Sangat Tinggi
11485,2012-04-28,summer,2012,april,18,0,saturday,light_rain,0.4,0.4091,47.0,0.0,17,73,90,weekend,ideal,Tinggi
11486,2012-04-28,summer,2012,april,19,0,saturday,light_rain,0.36,0.3485,71.0,0.1343,29,110,139,weekend,terlalu lembab,Sangat Tinggi
11487,2012-04-28,summer,2012,april,20,0,saturday,cloudy,0.38,0.3939,66.0,0.0,21,81,102,weekend,terlalu lembab,Sangat Tinggi
11488,2012-04-28,summer,2012,april,21,0,saturday,light_rain,0.36,0.3485,71.0,0.194,12,72,84,weekend,terlalu lembab,Tinggi
11489,2012-04-28,summer,2012,april,22,0,saturday,cloudy,0.36,0.3485,71.0,0.1343,17,66,83,weekend,terlalu lembab,Tinggi
11490,2012-04-28,summer,2012,april,23,0,saturday,cloudy,0.38,0.3939,76.0,0.0896,5,37,42,weekend,terlalu lembab,Sedang
11491,2012-04-29,summer,2012,april,0,0,sunday,light_rain,0.36,0.3485,81.0,0.1343,0,36,36,weekend,terlalu lembab,Sedang
11492,2012-04-29,summer,2012,april,1,0,sunday,cloudy,0.36,0.3485,81.0,0.1343,5,37,42,weekend,terlalu lembab,Sedang
11493,2012-04-29,summer,2012,april,2,0,sunday,cloudy,0.36,0.3636,87.0,0.1045,4,36,40,weekend,terlalu lembab,Sedang
11494,2012-04-29,summer,2012,april,3,0,sunday,cloudy,0.36,0.3485,87.0,0.194,2,14,16,weekend,terlalu lembab,Sedang
11495,2012-04-29,summer,2012,april,4,0,sunday,cloudy,0.36,0.3485,87.0,0.1343,0,4,4,weekend,terlalu lembab,Rendah
11496,2012-04-29,summer,2012,april,5,0,sunday,clear,0.34,0.3636,87.0,0.0,0,6,6,weekend,terlalu lembab,Rendah
11497,2012-04-29,summer,2012,april,6,0,sunday,clear,0.34,0.3333,87.0,0.1343,1,6,7,weekend,terlalu lembab,Rendah
11498,2012-04-29,summer,2012,april,7,0,sunday,cloudy,0.34,0.3333,87.0,0.1343,7,20,27,weekend,terlalu lembab,Sedang
11499,2012-04-29,summer,2012,april,8,0,sunday,clear,0.38,0.3939,76.0,0.1343,26,81,107,weekend,terlalu lembab,Sangat Tinggi
11500,2012-04-29,summer,2012,april,9,0,sunday,clear,0.4,0.4091,71.0,0.1343,52,133,185,weekend,terlalu lembab,Sangat Tinggi
11501,2012-04-29,summer,2012,april,10,0,sunday,clear,0.42,0.4242,67.0,0.0896,127,253,380,weekend,terlalu lembab,Sangat Tinggi
11502,2012-04-29,summer,2012,april,11,0,sunday,clear,0.46,0.4545,51.0,0.0,128,283,411,weekend,ideal,Sangat Tinggi
11503,2012-04-29,summer,2012,april,12,0,sunday,clear,0.48,0.4697,44.0,0.1045,223,361,584,weekend,terlalu kering,Sangat Tinggi
11504,2012-04-29,summer,2012,april,13,0,sunday,clear,0.5,0.4848,45.0,0.1045,226,369,595,weekend,ideal,Sangat Tinggi
11505,2012-04-29,summer,2012,april,14,0,sunday,clear,0.54,0.5152,34.0,0.0,281,372,653,weekend,terlalu kering,Sangat Tinggi
11506,2012-04-29,summer,2012,april,15,0,sunday,clear,0.56,0.5303,37.0,0.1343,279,324,603,weekend,terlalu kering,Sangat Tinggi
11507,2012-04-29,summer,2012,april,16,0,sunday,clear,0.6,0.6061,28.000000000000004,0.194,240,347,587,weekend,terlalu kering,Sangat Tinggi
11508,2012-04-29,summer,2012,april,17,0,sunday,clear,0.62,0.6061,27.0,0.2985,188,334,522,weekend,terlalu kering,Sangat Tinggi
11509,2012-04-29,summer,2012,april,18,0,sunday,clear,0.6,0.6061,26.0,0.2836,164,323,487,weekend,terlalu kering,Sangat Tinggi
11510,2012-04-29,summer,2012,april,19,0,sunday,clear,0.56,0.5303,35.0,0.1343,128,247,375,weekend,terlalu kering,Sangat Tinggi
11511,2012-04-29,summer,2012,april,20,0,sunday,clear,0.56,0.5303,32.0,0.0896,45,198,243,weekend,terlalu kering,Sangat Tinggi
11512,2012-04-29,summer,2012,april,21,0,sunday,clear,0.52,0.5,48.0,0.1343,65,139,204,weekend,ideal,Sangat Tinggi
11513,2012-04-29,summer,2012,april,22,0,sunday,clear,0.5,0.4848,45.0,0.0,23,85,108,weekend,ideal,Sangat Tinggi
11514,2012-04-29,summer,2012,april,23,0,sunday,clear,0.48,0.4697,59.0,0.0,15,67,82,weekend,ideal,Tinggi
11515,2012-04-30,summer,2012,april,0,0,monday,clear,0.44,0.4394,72.0,0.1045,12,36,48,weekdays,terlalu lembab,Sedang
11516,2012-04-30,summer,2012,april,1,0,monday,clear,0.42,0.4242,77.0,0.0896,9,15,24,weekdays,terlalu lembab,Sedang
11517,2012-04-30,summer,2012,april,2,0,monday,clear,0.42,0.4242,71.0,0.1343,3,5,8,weekdays,terlalu lembab,Rendah
11518,2012-04-30,summer,2012,april,3,0,monday,clear,0.4,0.4091,76.0,0.1642,0,4,4,weekdays,terlalu lembab,Rendah
11519,2012-04-30,summer,2012,april,4,0,monday,clear,0.38,0.3939,62.0,0.2537,0,2,2,weekdays,ideal,Rendah
11520,2012-04-30,summer,2012,april,5,0,monday,clear,0.38,0.3939,62.0,0.2537,1,19,20,weekdays,ideal,Sedang
11521,2012-04-30,summer,2012,april,6,0,monday,clear,0.4,0.4091,47.0,0.194,2,121,123,weekdays,ideal,Sangat Tinggi
11522,2012-04-30,summer,2012,april,7,0,monday,clear,0.4,0.4091,50.0,0.194,6,343,349,weekdays,ideal,Sangat Tinggi
11523,2012-04-30,summer,2012,april,8,0,monday,clear,0.4,0.4091,43.0,0.194,17,579,596,weekdays,terlalu kering,Sangat Tinggi
11524,2012-04-30,summer,2012,april,9,0,monday,cloudy,0.4,0.4091,43.0,0.194,29,239,268,weekdays,terlalu kering,Sangat Tinggi
11525,2012-04-30,summer,2012,april,10,0,monday,cloudy,0.42,0.4242,41.0,0.1642,41,116,157,weekdays,terlalu kering,Sangat Tinggi
11526,2012-04-30,summer,2012,april,11,0,monday,cloudy,0.44,0.4394,44.0,0.1045,52,111,163,weekdays,terlalu kering,Sangat Tinggi
11527,2012-04-30,summer,2012,april,12,0,monday,cloudy,0.44,0.4394,47.0,0.1343,45,180,225,weekdays,ideal,Sangat Tinggi
11528,2012-04-30,summer,2012,april,13,0,monday,cloudy,0.48,0.4697,51.0,0.0896,48,199,247,weekdays,ideal,Sangat Tinggi
11529,2012-04-30,summer,2012,april,14,0,monday,cloudy,0.5,0.4848,55.00000000000001,0.1343,56,162,218,weekdays,ideal,Sangat Tinggi
11530,2012-04-30,summer,2012,april,15,0,monday,cloudy,0.52,0.5,55.00000000000001,0.1045,55,176,231,weekdays,ideal,Sangat Tinggi
11531,2012-04-30,summer,2012,april,16,0,monday,clear,0.56,0.5303,60.0,0.194,44,303,347,weekdays,ideal,Sangat Tinggi
11532,2012-04-30,summer,2012,april,17,0,monday,clear,0.56,0.5303,60.0,0.1642,66,617,683,weekdays,ideal,Sangat Tinggi
11533,2012-04-30,summer,2012,april,18,0,monday,cloudy,0.56,0.5303,60.0,0.2239,53,611,664,weekdays,ideal,Sangat Tinggi
11534,2012-04-30,summer,2012,april,19,0,monday,cloudy,0.54,0.5152,64.0,0.2537,51,420,471,weekdays,ideal,Sangat Tinggi
11535,2012-04-30,summer,2012,april,20,0,monday,cloudy,0.52,0.5,59.0,0.194,28,281,309,weekdays,ideal,Sangat Tinggi
11536,2012-04-30,summer,2012,april,21,0,monday,cloudy,0.52,0.5,59.0,0.194,26,195,221,weekdays,ideal,Sangat Tinggi
11537,2012-04-30,summer,2012,april,22,0,monday,cloudy,0.52,0.5,55.00000000000001,0.1642,11,123,134,weekdays,ideal,Sangat Tinggi
11538,2012-04-30,summer,2012,april,23,0,monday,cloudy,0.52,0.5,55.00000000000001,0.2239,10,50,60,weekdays,ideal,Tinggi
11539,2012-05-01,summer,2012,may,0,0,tuesday,cloudy,0.5,0.4848,59.0,0.194,7,28,35,weekdays,ideal,Sedang
11540,2012-05-01,summer,2012,may,1,0,tuesday,cloudy,0.5,0.4848,63.0,0.1343,0,21,21,weekdays,ideal,Sedang
11541,2012-05-01,summer,2012,may,2,0,tuesday,cloudy,0.5,0.4848,72.0,0.0896,1,7,8,weekdays,terlalu lembab,Rendah
11542,2012-05-01,summer,2012,may,3,0,tuesday,cloudy,0.5,0.4848,77.0,0.0,1,2,3,weekdays,terlalu lembab,Rendah
11543,2012-05-01,summer,2012,may,4,0,tuesday,cloudy,0.52,0.5,72.0,0.0896,1,7,8,weekdays,terlalu lembab,Rendah
11544,2012-05-01,summer,2012,may,5,0,tuesday,cloudy,0.52,0.5,72.0,0.0896,0,17,17,weekdays,terlalu lembab,Sedang
11545,2012-05-01,summer,2012,may,6,0,tuesday,light_rain,0.52,0.5,77.0,0.1045,2,24,26,weekdays,terlalu lembab,Sedang
11546,2012-05-01,summer,2012,may,7,0,tuesday,cloudy,0.5,0.4848,94.0,0.2537,8,161,169,weekdays,terlalu lembab,Sangat Tinggi
11547,2012-05-01,summer,2012,may,8,0,tuesday,cloudy,0.52,0.5,94.0,0.2836,19,538,557,weekdays,terlalu lembab,Sangat Tinggi
11548,2012-05-01,summer,2012,may,9,0,tuesday,cloudy,0.54,0.5152,88.0,0.194,18,331,349,weekdays,terlalu lembab,Sangat Tinggi
11549,2012-05-01,summer,2012,may,10,0,tuesday,clear,0.62,0.5909,78.0,0.2537,30,144,174,weekdays,terlalu lembab,Sangat Tinggi
11550,2012-05-01,summer,2012,may,11,0,tuesday,cloudy,0.66,0.6212,65.0,0.2836,50,179,229,weekdays,terlalu lembab,Sangat Tinggi
11551,2012-05-01,summer,2012,may,12,0,tuesday,cloudy,0.7,0.6515,57.99999999999999,0.2239,41,228,269,weekdays,ideal,Sangat Tinggi
11552,2012-05-01,summer,2012,may,13,0,tuesday,cloudy,0.72,0.6667,51.0,0.2239,41,208,249,weekdays,ideal,Sangat Tinggi
11553,2012-05-01,summer,2012,may,14,0,tuesday,cloudy,0.74,0.6667,48.0,0.2537,37,167,204,weekdays,ideal,Sangat Tinggi
11554,2012-05-01,summer,2012,may,15,0,tuesday,cloudy,0.74,0.6667,45.0,0.2239,48,186,234,weekdays,ideal,Sangat Tinggi
11555,2012-05-01,summer,2012,may,16,0,tuesday,clear,0.74,0.6667,45.0,0.194,41,313,354,weekdays,ideal,Sangat Tinggi
11556,2012-05-01,summer,2012,may,17,0,tuesday,clear,0.74,0.6667,48.0,0.0896,65,616,681,weekdays,ideal,Sangat Tinggi
11557,2012-05-01,summer,2012,may,18,0,tuesday,clear,0.7,0.6515,54.0,0.1343,81,662,743,weekdays,ideal,Sangat Tinggi
11558,2012-05-01,summer,2012,may,19,0,tuesday,clear,0.7,0.6515,54.0,0.1343,58,429,487,weekdays,ideal,Sangat Tinggi
11559,2012-05-01,summer,2012,may,20,0,tuesday,clear,0.66,0.6212,61.0,0.1642,36,299,335,weekdays,ideal,Sangat Tinggi
11560,2012-05-01,summer,2012,may,21,0,tuesday,clear,0.64,0.6061,65.0,0.1343,31,251,282,weekdays,terlalu lembab,Sangat Tinggi
11561,2012-05-01,summer,2012,may,22,0,tuesday,clear,0.64,0.6061,65.0,0.0,21,190,211,weekdays,terlalu lembab,Sangat Tinggi
11562,2012-05-01,summer,2012,may,23,0,tuesday,clear,0.6,0.5758,78.0,0.0,16,79,95,weekdays,terlalu lembab,Tinggi
11563,2012-05-02,summer,2012,may,0,0,wednesday,clear,0.6,0.5758,78.0,0.1045,4,43,47,weekdays,terlalu lembab,Sedang
11564,2012-05-02,summer,2012,may,1,0,wednesday,clear,0.56,0.5303,83.0,0.0,8,7,15,weekdays,terlalu lembab,Sedang
11565,2012-05-02,summer,2012,may,2,0,wednesday,clear,0.56,0.5303,83.0,0.0,7,9,16,weekdays,terlalu lembab,Sedang
11566,2012-05-02,summer,2012,may,3,0,wednesday,clear,0.56,0.5303,83.0,0.0896,0,6,6,weekdays,terlalu lembab,Rendah
11567,2012-05-02,summer,2012,may,4,0,wednesday,clear,0.54,0.5152,88.0,0.0,2,2,4,weekdays,terlalu lembab,Rendah
11568,2012-05-02,summer,2012,may,5,0,wednesday,clear,0.54,0.5152,90.0,0.1343,2,31,33,weekdays,terlalu lembab,Sedang
11569,2012-05-02,summer,2012,may,6,0,wednesday,light_rain,0.56,0.5303,84.0,0.0,3,117,120,weekdays,terlalu lembab,Sangat Tinggi
11570,2012-05-02,summer,2012,may,7,0,wednesday,cloudy,0.54,0.5152,88.0,0.194,14,344,358,weekdays,terlalu lembab,Sangat Tinggi
11571,2012-05-02,summer,2012,may,8,0,wednesday,cloudy,0.56,0.5303,88.0,0.0,26,640,666,weekdays,terlalu lembab,Sangat Tinggi
11572,2012-05-02,summer,2012,may,9,0,wednesday,cloudy,0.56,0.5303,88.0,0.0,26,289,315,weekdays,terlalu lembab,Sangat Tinggi
11573,2012-05-02,summer,2012,may,10,0,wednesday,cloudy,0.58,0.5455,83.0,0.1045,28,147,175,weekdays,terlalu lembab,Sangat Tinggi
11574,2012-05-02,summer,2012,may,11,0,wednesday,cloudy,0.58,0.5455,81.0,0.1343,39,145,184,weekdays,terlalu lembab,Sangat Tinggi
11575,2012-05-02,summer,2012,may,12,0,wednesday,cloudy,0.58,0.5455,83.0,0.2239,35,210,245,weekdays,terlalu lembab,Sangat Tinggi
11576,2012-05-02,summer,2012,may,13,0,wednesday,cloudy,0.58,0.5455,78.0,0.194,49,179,228,weekdays,terlalu lembab,Sangat Tinggi
11577,2012-05-02,summer,2012,may,14,0,wednesday,clear,0.62,0.6061,69.0,0.0896,51,189,240,weekdays,terlalu lembab,Sangat Tinggi
11578,2012-05-02,summer,2012,may,15,0,wednesday,clear,0.64,0.6061,65.0,0.194,52,204,256,weekdays,terlalu lembab,Sangat Tinggi
11579,2012-05-02,summer,2012,may,16,0,wednesday,clear,0.64,0.6061,65.0,0.1642,54,313,367,weekdays,terlalu lembab,Sangat Tinggi
11580,2012-05-02,summer,2012,may,17,0,wednesday,clear,0.6,0.5909,73.0,0.2537,70,659,729,weekdays,terlalu lembab,Sangat Tinggi
11581,2012-05-02,summer,2012,may,18,0,wednesday,clear,0.56,0.5303,73.0,0.2239,43,770,813,weekdays,terlalu lembab,Sangat Tinggi
11582,2012-05-02,summer,2012,may,19,0,wednesday,clear,0.54,0.5152,77.0,0.2537,43,461,504,weekdays,terlalu lembab,Sangat Tinggi
11583,2012-05-02,summer,2012,may,20,0,wednesday,clear,0.52,0.5,77.0,0.2537,42,296,338,weekdays,terlalu lembab,Sangat Tinggi
11584,2012-05-02,summer,2012,may,21,0,wednesday,clear,0.52,0.5,77.0,0.2239,21,218,239,weekdays,terlalu lembab,Sangat Tinggi
11585,2012-05-02,summer,2012,may,22,0,wednesday,clear,0.5,0.4848,82.0,0.2239,27,146,173,weekdays,terlalu lembab,Sangat Tinggi
11586,2012-05-02,summer,2012,may,23,0,wednesday,cloudy,0.5,0.4848,77.0,0.2537,21,77,98,weekdays,terlalu lembab,Tinggi
11587,2012-05-03,summer,2012,may,0,0,thursday,cloudy,0.48,0.4697,82.0,0.2239,15,75,90,weekdays,terlalu lembab,Tinggi
11588,2012-05-03,summer,2012,may,1,0,thursday,cloudy,0.46,0.4545,88.0,0.1045,9,15,24,weekdays,terlalu lembab,Sedang
11589,2012-05-03,summer,2012,may,2,0,thursday,cloudy,0.46,0.4545,88.0,0.1343,4,13,17,weekdays,terlalu lembab,Sedang
11590,2012-05-03,summer,2012,may,3,0,thursday,cloudy,0.46,0.4545,88.0,0.0,2,4,6,weekdays,terlalu lembab,Rendah
11591,2012-05-03,summer,2012,may,4,0,thursday,cloudy,0.46,0.4545,88.0,0.2537,0,2,2,weekdays,terlalu lembab,Rendah
11592,2012-05-03,summer,2012,may,5,0,thursday,cloudy,0.46,0.4545,88.0,0.2537,1,20,21,weekdays,terlalu lembab,Sedang
11593,2012-05-03,summer,2012,may,6,0,thursday,cloudy,0.46,0.4545,88.0,0.1642,8,128,136,weekdays,terlalu lembab,Sangat Tinggi
11594,2012-05-03,summer,2012,may,7,0,thursday,light_rain,0.44,0.4394,94.0,0.1045,8,376,384,weekdays,terlalu lembab,Sangat Tinggi
11595,2012-05-03,summer,2012,may,8,0,thursday,light_rain,0.46,0.4545,88.0,0.194,19,608,627,weekdays,terlalu lembab,Sangat Tinggi
11596,2012-05-03,summer,2012,may,9,0,thursday,cloudy,0.48,0.4697,88.0,0.1045,25,279,304,weekdays,terlalu lembab,Sangat Tinggi
11597,2012-05-03,summer,2012,may,10,0,thursday,cloudy,0.52,0.5,77.0,0.0,36,132,168,weekdays,terlalu lembab,Sangat Tinggi
11598,2012-05-03,summer,2012,may,11,0,thursday,clear,0.54,0.5152,77.0,0.0,34,167,201,weekdays,terlalu lembab,Sangat Tinggi
11599,2012-05-03,summer,2012,may,12,0,thursday,clear,0.56,0.5303,73.0,0.1343,64,237,301,weekdays,terlalu lembab,Sangat Tinggi
11600,2012-05-03,summer,2012,may,13,0,thursday,clear,0.6,0.5909,69.0,0.194,48,217,265,weekdays,terlalu lembab,Sangat Tinggi
11601,2012-05-03,summer,2012,may,14,0,thursday,clear,0.64,0.6061,65.0,0.194,33,171,204,weekdays,terlalu lembab,Sangat Tinggi
11602,2012-05-03,summer,2012,may,15,0,thursday,clear,0.66,0.6212,61.0,0.194,63,220,283,weekdays,ideal,Sangat Tinggi
11603,2012-05-03,summer,2012,may,16,0,thursday,clear,0.68,0.6364,56.99999999999999,0.1642,45,325,370,weekdays,ideal,Sangat Tinggi
11604,2012-05-03,summer,2012,may,17,0,thursday,clear,0.72,0.6667,54.0,0.1343,87,617,704,weekdays,ideal,Sangat Tinggi
11605,2012-05-03,summer,2012,may,18,0,thursday,clear,0.72,0.6667,57.99999999999999,0.1343,64,642,706,weekdays,ideal,Sangat Tinggi
11606,2012-05-03,summer,2012,may,19,0,thursday,clear,0.7,0.6515,61.0,0.194,55,467,522,weekdays,ideal,Sangat Tinggi
11607,2012-05-03,summer,2012,may,20,0,thursday,clear,0.64,0.6061,73.0,0.194,52,368,420,weekdays,terlalu lembab,Sangat Tinggi
11608,2012-05-03,summer,2012,may,21,0,thursday,clear,0.62,0.5909,78.0,0.1343,42,257,299,weekdays,terlalu lembab,Sangat Tinggi
11609,2012-05-03,summer,2012,may,22,0,thursday,clear,0.62,0.5909,78.0,0.0,29,217,246,weekdays,terlalu lembab,Sangat Tinggi
11610,2012-05-03,summer,2012,may,23,0,thursday,clear,0.6,0.5606,83.0,0.0,21,100,121,weekdays,terlalu lembab,Sangat Tinggi
11611,2012-05-04,summer,2012,may,0,0,friday,clear,0.6,0.5758,78.0,0.3284,19,70,89,weekdays,terlalu lembab,Tinggi
11612,2012-05-04,summer,2012,may,1,0,friday,clear,0.6,0.5758,78.0,0.1045,15,33,48,weekdays,terlalu lembab,Sedang
11613,2012-05-04,summer,2012,may,2,0,friday,clear,0.58,0.5455,83.0,0.1343,0,11,11,weekdays,terlalu lembab,Sedang
11614,2012-05-04,summer,2012,may,3,0,friday,clear,0.56,0.5303,88.0,0.2239,0,14,14,weekdays,terlalu lembab,Sedang
11615,2012-05-04,summer,2012,may,4,0,friday,clear,0.56,0.5303,88.0,0.194,0,4,4,weekdays,terlalu lembab,Rendah
11616,2012-05-04,summer,2012,may,5,0,friday,clear,0.56,0.5303,88.0,0.194,0,24,24,weekdays,terlalu lembab,Sedang
11617,2012-05-04,summer,2012,may,6,0,friday,clear,0.54,0.5152,94.0,0.1045,8,127,135,weekdays,terlalu lembab,Sangat Tinggi
11618,2012-05-04,summer,2012,may,7,0,friday,clear,0.56,0.5303,88.0,0.0,9,347,356,weekdays,terlalu lembab,Sangat Tinggi
11619,2012-05-04,summer,2012,may,8,0,friday,clear,0.56,0.5303,88.0,0.0,34,584,618,weekdays,terlalu lembab,Sangat Tinggi
11620,2012-05-04,summer,2012,may,9,0,friday,clear,0.6,0.5758,78.0,0.0,32,262,294,weekdays,terlalu lembab,Sangat Tinggi
11621,2012-05-04,summer,2012,may,10,0,friday,cloudy,0.62,0.5909,73.0,0.1343,45,154,199,weekdays,terlalu lembab,Sangat Tinggi
11622,2012-05-04,summer,2012,may,11,0,friday,cloudy,0.7,0.6515,61.0,0.0,77,181,258,weekdays,ideal,Sangat Tinggi
11623,2012-05-04,summer,2012,may,12,0,friday,light_rain,0.62,0.5909,78.0,0.3582,46,125,171,weekdays,terlalu lembab,Sangat Tinggi
11624,2012-05-04,summer,2012,may,13,0,friday,cloudy,0.64,0.6061,73.0,0.0,71,207,278,weekdays,terlalu lembab,Sangat Tinggi
